game_id,local_path,status
0022400259,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400259.json'), True)",success
0022400256,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400256.json'), True)",success
0022400252,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400252.json'), True)",success
0022400254,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400254.json'), True)",success
0022400257,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400257.json'), True)",success
0022400255,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400255.json'), True)",success
0022400258,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400258.json'), True)",success
0022400263,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400263.json'), True)",success
0022400260,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400260.json'), True)",success
0022400261,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400261.json'), True)",success
0022400262,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400262.json'), True)",success
0022400027,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400027.json'), True)",success
0022400034,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400034.json'), True)",success
0022400028,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400028.json'), True)",success
0022400033,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400033.json'), True)",success
0022400031,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400031.json'), True)",success
0022400029,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400029.json'), True)",success
0022400030,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400030.json'), True)",success
0022400032,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400032.json'), True)",success
0022400270,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400270.json'), True)",success
0022400265,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400265.json'), True)",success
0022400268,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400268.json'), True)",success
0022400267,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400267.json'), True)",success
0022400269,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400269.json'), True)",success
0022400266,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400266.json'), True)",success
0022400264,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400264.json'), True)",success
0022400276,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400276.json'), True)",success
0022400272,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400272.json'), True)",success
0022400273,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400273.json'), True)",success
0022400275,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400275.json'), True)",success
0022400271,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400271.json'), True)",success
0022400274,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400274.json'), True)",success
0022400284,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400284.json'), True)",success
0022400278,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400278.json'), True)",success
0022400277,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400277.json'), True)",success
0022400283,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400283.json'), True)",success
0022400280,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400280.json'), True)",success
0022400282,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400282.json'), True)",success
0022400279,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400279.json'), True)",success
0022400281,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400281.json'), True)",success
0022400285,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400285.json'), True)",success
0022400036,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400036.json'), True)",success
0022400038,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400038.json'), True)",success
0022400037,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400037.json'), True)",success
0022400035,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400035.json'), True)",success
0022400039,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400039.json'), True)",success
0022400294,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400294.json'), True)",success
0022400299,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400299.json'), True)",success
0022400288,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400288.json'), True)",success
0022400298,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400298.json'), True)",success
0022400289,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400289.json'), True)",success
0022400296,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400296.json'), True)",success
0022400293,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400293.json'), True)",success
0022400290,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400290.json'), True)",success
0022400297,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400297.json'), True)",success
0022400292,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400292.json'), True)",success
0022400291,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400291.json'), True)",success
0022400287,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400287.json'), True)",success
0022400295,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400295.json'), True)",success
0022400286,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400286.json'), True)",success
0022400046,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400046.json'), True)",success
0022400047,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400047.json'), True)",success
0022400041,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400041.json'), True)",success
0022400049,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400049.json'), True)",success
0022400048,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400048.json'), True)",success
0022400040,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400040.json'), True)",success
0022400045,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400045.json'), True)",success
0022400042,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400042.json'), True)",success
0022400044,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400044.json'), True)",success
0022400043,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400043.json'), True)",success
0022400302,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400302.json'), True)",success
0022400300,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400300.json'), True)",success
0022400304,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400304.json'), True)",success
0022400301,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400301.json'), True)",success
0022400303,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400303.json'), True)",success
0022400306,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400306.json'), True)",success
0022400312,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400312.json'), True)",success
0022400305,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400305.json'), True)",success
0022400310,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400310.json'), True)",success
0022400308,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400308.json'), True)",success
0022400314,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400314.json'), True)",success
0022400307,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400307.json'), True)",success
0022400311,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400311.json'), True)",success
0022400309,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400309.json'), True)",success
0022400313,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400313.json'), True)",success
0022400318,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400318.json'), True)",success
0022400317,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400317.json'), True)",success
0022400315,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400315.json'), True)",success
0022400316,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400316.json'), True)",success
0022400055,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400055.json'), True)",success
0022400059,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400059.json'), True)",success
0022400051,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400051.json'), True)",success
0022400053,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400053.json'), True)",success
0022400060,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400060.json'), True)",success
0022400050,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400050.json'), True)",success
0022400057,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400057.json'), True)",success
0022400058,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400058.json'), True)",success
0022400054,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400054.json'), True)",success
0022400052,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400052.json'), True)",success
0022400056,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400056.json'), True)",success
0022400322,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400322.json'), True)",success
0022400319,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400319.json'), True)",success
0022400320,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400320.json'), True)",success
0022400323,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400323.json'), True)",success
0022400321,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400321.json'), True)",success
0022400324,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400324.json'), True)",success
0022400329,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400329.json'), True)",success
0022400328,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400328.json'), True)",success
0022400326,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400326.json'), True)",success
0022400327,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400327.json'), True)",success
0022400331,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400331.json'), True)",success
0022400330,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400330.json'), True)",success
0022400325,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400325.json'), True)",success
0022400332,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400332.json'), True)",success
0022400338,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400338.json'), True)",success
0022400337,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400337.json'), True)",success
0022400333,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400333.json'), True)",success
0022400336,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400336.json'), True)",success
0022400335,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400335.json'), True)",success
0022400339,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400339.json'), True)",success
0022400334,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400334.json'), True)",success
0022400341,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400341.json'), True)",success
0022400342,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400342.json'), True)",success
0022400340,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400340.json'), True)",success
0022400344,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400344.json'), True)",success
0022400343,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400343.json'), True)",success
0022400345,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400345.json'), True)",success
0022400346,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400346.json'), True)",success
0022400350,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400350.json'), True)",success
0022400356,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400356.json'), True)",success
0022400347,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400347.json'), True)",success
0022400348,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400348.json'), True)",success
0022400355,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400355.json'), True)",success
0022400353,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400353.json'), True)",success
0022400354,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400354.json'), True)",success
0022400352,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400352.json'), True)",success
0022400351,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400351.json'), True)",success
0022400357,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400357.json'), True)",success
0022400358,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400358.json'), True)",success
0022400349,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400349.json'), True)",success
0022400359,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400359.json'), True)",success
0022401201,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022401201.json'), True)",success
0022401203,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022401203.json'), True)",success
0022401204,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022401204.json'), True)",success
0022401202,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022401202.json'), True)",success
0022401206,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022401206.json'), True)",success
0022401207,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022401207.json'), True)",success
0022401205,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022401205.json'), True)",success
0022401214,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022401214.json'), True)",success
0022401211,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022401211.json'), True)",success
0022401212,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022401212.json'), True)",success
0022401209,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022401209.json'), True)",success
0022401213,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022401213.json'), True)",success
0022401215,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022401215.json'), True)",success
0022401210,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022401210.json'), True)",success
0022401208,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022401208.json'), True)",success
0022401230,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022401230.json'), True)",success
0022401229,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022401229.json'), True)",success
0022401228,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022401228.json'), True)",success
0022401220,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022401220.json'), True)",success
0022401218,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022401218.json'), True)",success
0022401217,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022401217.json'), True)",success
0022401216,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022401216.json'), True)",success
0022401227,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022401227.json'), True)",success
0022401219,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022401219.json'), True)",success
0022401223,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022401223.json'), True)",success
0022401221,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022401221.json'), True)",success
0022401222,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022401222.json'), True)",success
0022401224,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022401224.json'), True)",success
0022401226,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022401226.json'), True)",success
0022401225,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022401225.json'), True)",success
0022400367,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400367.json'), True)",success
0022400370,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400370.json'), True)",success
0022400369,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400369.json'), True)",success
0022400363,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400363.json'), True)",success
0022400360,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400360.json'), True)",success
0022400372,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400372.json'), True)",success
0022400371,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400371.json'), True)",success
0022400361,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400361.json'), True)",success
0022400364,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400364.json'), True)",success
0022400366,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400366.json'), True)",success
0022400362,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400362.json'), True)",success
0022400365,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400365.json'), True)",success
0022400368,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400368.json'), True)",success
0022400375,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400375.json'), True)",success
0022400373,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400373.json'), True)",success
0022400374,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400374.json'), True)",success
0022400384,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400384.json'), True)",success
0022400383,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400383.json'), True)",success
0022400380,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400380.json'), True)",success
0022400379,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400379.json'), True)",success
0022400377,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400377.json'), True)",success
0022400386,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400386.json'), True)",success
0022400382,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400382.json'), True)",success
0022400387,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400387.json'), True)",success
0022400385,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400385.json'), True)",success
0022400381,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400381.json'), True)",success
0022400376,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400376.json'), True)",success
0022400378,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400378.json'), True)",success
0022400390,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400390.json'), True)",success
0022400388,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400388.json'), True)",success
0022400389,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400389.json'), True)",success
0022400394,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400394.json'), True)",success
0022400402,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400402.json'), True)",success
0022400401,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400401.json'), True)",success
0022400393,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400393.json'), True)",success
0022400395,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400395.json'), True)",success
0022400396,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400396.json'), True)",success
0022400398,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400398.json'), True)",success
0022400399,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400399.json'), True)",success
0022400400,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400400.json'), True)",success
0022400404,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400404.json'), True)",success
0022400391,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400391.json'), True)",success
0022400397,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400397.json'), True)",success
0022400392,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400392.json'), True)",success
0022400403,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400403.json'), True)",success
0022400408,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400408.json'), True)",success
0022400409,"(PosixPath('/Users/manishkavuri/Desktop/nba-lineup-decision-engine/data/raw/pbp/0022400409.json'), True)",success
